// Data mode  : Standard
// Transmission speed  : 50Hz
// Accelerometer sensor's range  : 2g
// Gyroscope sensor's range  : 250dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,EOG_L1,EOG_R1,EOG_L2,EOG_R2,EOG_H1,EOG_H2,EOG_V1,EOG_V2
,814,2018/03/15 01:41:04.93,-2387,10018,-12615,-45,83,-39,87,-128,-126,-19,-24
,815,2018/03/15 01:41:04.95,-2305,10142,-12667,-40,83,-40,86,-123,-126,-21,-23
,816,2018/03/15 01:41:04.97,-2282,10274,-12643,-42,81,-41,78,-123,-119,-19,-18
,817,2018/03/15 01:41:04.99,-2314,10234,-12608,-39,80,-40,80,-119,-120,-20,-20
,818,2018/03/15 01:41:05.01,-2291,10078,-12604,-39,90,-39,91,-129,-130,-25,-26
,819,2018/03/15 01:41:05.03,-2377,9970,-12622,-42,96,-45,88,-138,-133,-27,-21
,820,2018/03/15 01:41:05.05,-2351,9896,-12671,-58,74,-58,71,-132,-129,-8,-6
,821,2018/03/15 01:41:05.07,-2376,10026,-12744,-69,58,-79,43,-127,-122,5,18
,822,2018/03/15 01:41:05.09,-2300,9995,-12685,-95,21,-119,-2,-116,-117,37,60
,823,2018/03/15 01:41:05.11,-2327,10070,-12669,-138,-22,-157,-44,-116,-113,80,100
,824,2018/03/15 01:41:05.13,-2353,10266,-12534,-150,-36,-139,-25,-114,-114,93,82
,825,2018/03/15 01:41:05.15,-2342,10265,-12638,-132,-15,-121,5,-117,-126,73,58
,826,2018/03/15 01:41:05.17,-2368,10200,-12753,-115,21,-104,34,-136,-138,47,35
,827,2018/03/15 01:41:05.19,-2361,10130,-12719,-84,52,-70,65,-136,-135,16,2
,828,2018/03/15 01:41:05.21,-2430,10027,-12634,-52,84,-39,95,-136,-134,-16,-28
,829,2018/03/15 01:41:05.23,-2465,10063,-12643,-29,105,-18,120,-134,-138,-38,-51
,830,2018/03/15 01:41:05.25,-2416,10067,-12637,-16,123,-8,130,-139,-138,-53,-61
,831,2018/03/15 01:41:05.27,-2390,10055,-12621,-4,134,-4,136,-138,-140,-65,-66
,832,2018/03/15 01:41:05.29,-2412,10014,-12633,1,142,3,140,-141,-137,-71,-71
,833,2018/03/15 01:41:05.31,-2445,10112,-12559,6,143,4,139,-137,-135,-74,-71
,834,2018/03/15 01:41:05.33,-2421,10059,-12678,-3,131,-2,137,-134,-139,-64,-67
,835,2018/03/15 01:41:05.35,-2374,10050,-12612,-5,136,-5,137,-141,-142,-65,-66
,836,2018/03/15 01:41:05.37,-2348,9989,-12604,-9,133,-14,126,-142,-140,-62,-56
,837,2018/03/15 01:41:05.39,-2419,10047,-12664,-10,126,-12,120,-136,-132,-58,-54
,838,2018/03/15 01:41:05.41,-2384,10058,-12752,-10,123,-15,122,-133,-137,-56,-53
,839,2018/03/15 01:41:05.43,-2464,10076,-12709,-22,116,-26,124,-138,-150,-47,-49
,840,2018/03/15 01:41:05.45,-2405,10098,-12681,-29,119,-36,115,-148,-151,-45,-39
,841,2018/03/15 01:41:05.47,-2357,10132,-12714,-32,121,-43,114,-153,-157,-44,-35
,842,2018/03/15 01:41:05.49,-2332,10129,-12598,-40,118,-45,103,-158,-148,-39,-29
,843,2018/03/15 01:41:05.51,-2382,10136,-12678,-41,110,-39,114,-151,-153,-34,-37
,844,2018/03/15 01:41:05.53,-2382,10049,-12679,-33,115,-28,119,-148,-147,-41,-45
,845,2018/03/15 01:41:05.55,-2466,10067,-12684,-32,112,-32,109,-144,-141,-40,-38
,846,2018/03/15 01:41:05.57,-2368,10167,-12703,-32,109,-40,100,-141,-140,-38,-30
,847,2018/03/15 01:41:05.59,-2322,9954,-12490,-36,105,-33,106,-141,-139,-34,-36
,848,2018/03/15 01:41:05.61,-2311,10108,-12805,-34,102,-34,102,-136,-136,-34,-34
,849,2018/03/15 01:41:05.63,-2406,10194,-12676,-41,92,-40,91,-133,-131,-25,-25
,850,2018/03/15 01:41:05.65,-2436,10075,-12526,-46,84,-44,86,-130,-130,-19,-21
,851,2018/03/15 01:41:05.67,-2423,10055,-12706,-41,89,-48,82,-130,-130,-24,-17
,852,2018/03/15 01:41:05.69,-2418,9999,-12718,-49,82,-48,78,-131,-126,-16,-15
,853,2018/03/15 01:41:05.71,-2423,10346,-12446,-50,68,-48,70,-118,-118,-9,-11
,854,2018/03/15 01:41:05.73,-2521,10111,-12767,-47,70,-32,84,-117,-116,-11,-26
,855,2018/03/15 01:41:05.75,-2428,10167,-12573,-28,82,-23,85,-110,-108,-27,-31
,856,2018/03/15 01:41:05.77,-2452,10199,-12398,-5,104,3,112,-109,-109,-49,-57
,857,2018/03/15 01:41:05.79,-2474,9941,-12347,-1,111,-14,92,-112,-106,-55,-39
,858,2018/03/15 01:41:05.81,-2375,10039,-12531,-24,77,-22,80,-101,-102,-26,-29
,859,2018/03/15 01:41:05.83,-2353,10044,-12746,-25,77,-21,84,-102,-105,-26,-31
,860,2018/03/15 01:41:05.85,-2285,10165,-12741,-30,83,-30,81,-113,-111,-26,-25
,861,2018/03/15 01:41:05.87,-2252,10247,-12623,-31,81,-32,75,-112,-107,-25,-21
,862,2018/03/15 01:41:05.89,-2266,10194,-12648,-45,64,-49,62,-109,-111,-9,-6
,863,2018/03/15 01:41:05.91,-2352,10142,-12684,-57,57,-56,62,-114,-118,0,-3
,864,2018/03/15 01:41:05.93,-2104,10138,-12539,-62,56,-61,58,-118,-119,3,1
,865,2018/03/15 01:41:05.95,-2357,10551,-13015,-64,56,-69,51,-120,-120,4,9
,866,2018/03/15 01:41:05.97,-2418,10694,-12331,-62,55,-57,55,-117,-112,3,1
,867,2018/03/15 01:41:05.99,-2607,10104,-12392,-53,60,-52,66,-113,-118,-3,-7
,868,2018/03/15 01:41:06.01,-2545,9745,-12706,-58,68,-58,73,-126,-131,-5,-7
,869,2018/03/15 01:41:06.03,-2536,9884,-12607,-58,70,-52,74,-128,-126,-6,-11
,870,2018/03/15 01:41:06.05,-2344,10195,-12638,-51,77,-55,72,-128,-127,-13,-8
,871,2018/03/15 01:41:06.07,-2332,10358,-12723,-52,74,-48,72,-126,-120,-11,-12
,872,2018/03/15 01:41:06.09,-2280,10365,-12688,-46,75,-43,81,-121,-124,-14,-19
,873,2018/03/15 01:41:06.11,-2423,10213,-12706,-43,79,-38,85,-122,-123,-18,-23
,874,2018/03/15 01:41:06.13,-2381,10100,-12613,-42,84,-43,85,-126,-128,-21,-21
,875,2018/03/15 01:41:06.15,-2432,9966,-12597,-36,93,-38,90,-129,-128,-28,-26
,876,2018/03/15 01:41:06.17,-2454,9946,-12677,-36,92,-33,93,-128,-126,-28,-30
,877,2018/03/15 01:41:06.19,-2496,9972,-12623,-31,96,-29,102,-127,-131,-32,-36
,878,2018/03/15 01:41:06.21,-2397,10053,-12689,-27,105,-23,110,-132,-133,-39,-43
,879,2018/03/15 01:41:06.23,-2382,10071,-12646,-21,111,-24,110,-132,-134,-45,-43
,880,2018/03/15 01:41:06.25,-2413,10086,-12634,-24,117,-37,107,-141,-144,-46,-35
,881,2018/03/15 01:41:06.27,-2393,10170,-12620,-22,120,-23,116,-142,-139,-49,-46
,882,2018/03/15 01:41:06.29,-2416,10138,-12653,-18,117,-25,111,-135,-136,-49,-43
,883,2018/03/15 01:41:06.31,-2396,10046,-12646,-27,107,-26,109,-134,-135,-40,-41
,884,2018/03/15 01:41:06.33,-2408,10110,-12666,-26,110,-28,105,-136,-133,-42,-38
,885,2018/03/15 01:41:06.35,-2419,10131,-12585,-26,108,-31,102,-134,-133,-41,-35
,886,2018/03/15 01:41:06.37,-2480,10056,-12669,-35,100,-39,95,-135,-134,-32,-28
,887,2018/03/15 01:41:06.39,-2439,10243,-12740,-46,84,-49,84,-130,-133,-19,-17
,888,2018/03/15 01:41:06.41,-2455,10186,-12672,-52,79,-51,77,-131,-128,-13,-13
,889,2018/03/15 01:41:06.43,-2524,9922,-12616,-55,69,-57,66,-124,-123,-7,-4
,890,2018/03/15 01:41:06.45,-2532,10034,-12448,-48,76,-48,71,-124,-119,-14,-11
,891,2018/03/15 01:41:06.47,-2449,10018,-12582,-52,68,-52,70,-120,-122,-8,-9
,892,2018/03/15 01:41:06.49,-2365,10166,-12627,-57,65,-54,66,-122,-120,-4,-6
,893,2018/03/15 01:41:06.51,-2387,10517,-12793,-49,66,-48,69,-115,-117,-8,-10
,894,2018/03/15 01:41:06.53,-2424,10196,-12646,-48,71,-53,64,-119,-117,-11,-5
,895,2018/03/15 01:41:06.55,-2424,10124,-12699,-48,65,-42,74,-113,-116,-8,-16
,896,2018/03/15 01:41:06.57,-2537,10247,-12692,-43,78,-42,82,-121,-124,-17,-20
,897,2018/03/15 01:41:06.59,-2420,10221,-12535,-49,74,-41,85,-123,-126,-12,-22
,898,2018/03/15 01:41:06.61,-2364,10097,-12464,-27,96,-23,98,-123,-121,-34,-37
,899,2018/03/15 01:41:06.63,-2407,10039,-12612,-24,100,-25,98,-124,-123,-38,-36
,900,2018/03/15 01:41:06.65,-2421,10014,-12565,-32,90,-35,85,-122,-120,-29,-25
,901,2018/03/15 01:41:06.67,-2398,9998,-12553,-42,80,-30,92,-122,-122,-19,-31
,902,2018/03/15 01:41:06.69,-2448,10074,-12600,-35,83,-30,89,-118,-119,-24,-29
,903,2018/03/15 01:41:06.71,-2381,10012,-12612,-31,81,-32,82,-112,-114,-25,-25
,904,2018/03/15 01:41:06.73,-2422,10019,-12641,-35,79,-39,76,-114,-115,-22,-18
,905,2018/03/15 01:41:06.75,-2453,10120,-12650,-44,75,-48,74,-119,-122,-15,-13
,906,2018/03/15 01:41:06.77,-2324,10163,-12628,-46,74,-41,77,-120,-118,-14,-18
,907,2018/03/15 01:41:06.79,-2423,10319,-12782,-49,70,-52,72,-119,-124,-10,-10
,908,2018/03/15 01:41:06.81,-2494,10261,-12496,-52,73,-53,70,-125,-123,-10,-8
,909,2018/03/15 01:41:06.83,-2489,10175,-12615,-55,70,-57,66,-125,-123,-7,-4
,910,2018/03/15 01:41:06.85,-2526,10132,-12626,-51,74,-52,70,-125,-122,-11,-9
,911,2018/03/15 01:41:06.87,-2506,10286,-12685,-55,62,-52,69,-117,-121,-3,-8
,912,2018/03/15 01:41:06.89,-2415,10176,-12506,-56,68,-60,66,-124,-126,-6,-3
,913,2018/03/15 01:41:06.91,-2471,10014,-12686,-60,66,-63,65,-126,-128,-3,-1
,914,2018/03/15 01:41:06.93,-2446,10110,-12685,-68,66,-70,57,-134,-127,1,6
,915,2018/03/15 01:41:06.95,-2348,10203,-12576,-75,45,-86,25,-120,-111,15,30
,916,2018/03/15 01:41:06.97,-2336,10253,-12557,-107,0,-125,-15,-107,-110,53,70
,917,2018/03/15 01:41:06.99,-2324,10182,-12696,-143,-28,-146,-28,-115,-118,85,87
,918,2018/03/15 01:41:07.01,-2296,10141,-12615,-142,-20,-132,-11,-122,-121,81,71
,919,2018/03/15 01:41:07.03,-2363,10084,-12657,-117,10,-106,23,-127,-129,53,41
,920,2018/03/15 01:41:07.05,-2383,10077,-12656,-87,43,-73,58,-130,-131,22,7
,921,2018/03/15 01:41:07.07,-2396,10066,-12653,-60,68,-52,80,-128,-132,-4,-14
,922,2018/03/15 01:41:07.09,-2467,10058,-12687,-38,92,-32,96,-130,-128,-27,-32
,923,2018/03/15 01:41:07.11,-2413,10015,-12567,-21,105,-18,106,-126,-124,-42,-44
,924,2018/03/15 01:41:07.13,-2475,10219,-12518,-13,113,-14,110,-126,-124,-50,-48
,925,2018/03/15 01:41:07.15,-2429,10248,-12665,-6,118,-3,120,-124,-123,-56,-58
,926,2018/03/15 01:41:07.17,-2313,10189,-12716,-5,118,-2,127,-123,-129,-56,-62
,927,2018/03/15 01:41:07.19,-2455,10211,-12668,-8,124,-12,124,-132,-136,-58,-56
,928,2018/03/15 01:41:07.21,-2370,10163,-12614,-15,124,-19,120,-139,-139,-54,-50
,929,2018/03/15 01:41:07.23,-2428,10108,-12596,-18,123,-22,120,-141,-142,-52,-49
,930,2018/03/15 01:41:07.25,-2484,10102,-12617,-23,119,-20,122,-142,-142,-48,-51
,931,2018/03/15 01:41:07.27,-2414,9986,-12611,-21,119,-15,123,-140,-138,-49,-54
,932,2018/03/15 01:41:07.29,-2428,10074,-12571,-16,119,-19,115,-135,-134,-51,-48
,933,2018/03/15 01:41:07.31,-2450,10002,-12616,-17,119,-19,116,-136,-135,-51,-48
,934,2018/03/15 01:41:07.33,-2470,9949,-12629,-17,121,-18,118,-138,-136,-52,-50
,935,2018/03/15 01:41:07.35,-2448,10022,-12548,-19,115,-19,118,-134,-137,-48,-49
,936,2018/03/15 01:41:07.37,-2374,10047,-12561,-21,117,-23,116,-138,-139,-48,-46
,937,2018/03/15 01:41:07.39,-2381,10057,-12618,-27,112,-30,107,-139,-137,-42,-38
,938,2018/03/15 01:41:07.41,-2402,10060,-12732,-27,109,-30,104,-136,-134,-41,-37
,939,2018/03/15 01:41:07.43,-2453,10111,-12713,-27,110,-28,110,-137,-138,-41,-41
,940,2018/03/15 01:41:07.45,-2395,10158,-12732,-35,106,-31,112,-141,-143,-35,-40
,941,2018/03/15 01:41:07.47,-2419,10180,-12640,-36,106,-37,107,-142,-144,-35,-35
,942,2018/03/15 01:41:07.49,-2477,10146,-12657,-54,91,-47,96,-145,-143,-18,-24
,943,2018/03/15 01:41:07.51,-2481,10210,-12582,-44,100,-45,100,-144,-145,-28,-27
,944,2018/03/15 01:41:07.53,-2421,10107,-12629,-45,99,-43,100,-144,-143,-27,-28
,945,2018/03/15 01:41:07.55,-2442,10197,-12579,-48,92,-46,101,-140,-147,-22,-27
,946,2018/03/15 01:41:07.57,-2398,10201,-12591,-48,98,-39,103,-146,-142,-25,-32
,947,2018/03/15 01:41:07.59,-2398,10179,-12632,-40,98,-42,93,-138,-135,-29,-25
,948,2018/03/15 01:41:07.61,-2423,9892,-12587,-35,102,-34,102,-137,-136,-33,-34
,949,2018/03/15 01:41:07.63,-2432,10055,-12726,-34,102,-36,101,-136,-137,-34,-32
,950,2018/03/15 01:41:07.65,-2422,10178,-12635,-46,93,-48,93,-139,-141,-23,-22
,951,2018/03/15 01:41:07.67,-2450,10081,-12529,-49,88,-49,87,-137,-136,-19,-19
,952,2018/03/15 01:41:07.69,-2295,10051,-12508,-50,85,-55,78,-135,-133,-17,-11
,953,2018/03/15 01:41:07.71,-2477,10207,-12617,-51,80,-50,78,-131,-128,-14,-14
,954,2018/03/15 01:41:07.73,-2400,10041,-12598,-50,76,-47,79,-126,-126,-13,-16
,955,2018/03/15 01:41:07.75,-2443,10210,-12608,-46,80,-41,85,-126,-126,-17,-22
,956,2018/03/15 01:41:07.77,-2501,10221,-12545,-47,77,-50,78,-124,-128,-15,-14
,957,2018/03/15 01:41:07.79,-2477,10114,-12382,-36,86,-34,80,-122,-114,-25,-23
,958,2018/03/15 01:41:07.81,-2446,10129,-12631,-31,84,-33,85,-115,-118,-26,-26
,959,2018/03/15 01:41:07.83,-2391,10259,-12679,-36,82,-36,82,-118,-118,-23,-23
,960,2018/03/15 01:41:07.85,-2358,10250,-12599,-41,76,-39,78,-117,-117,-17,-19
,961,2018/03/15 01:41:07.87,-2393,10166,-12645,-34,77,-38,71,-111,-109,-21,-16
,962,2018/03/15 01:41:07.89,-2328,10137,-12579,-33,78,-46,68,-111,-114,-22,-11
,963,2018/03/15 01:41:07.91,-2368,10138,-12595,-32,81,-35,76,-113,-111,-24,-20
,964,2018/03/15 01:41:07.93,-2344,10103,-12576,-31,81,-34,82,-112,-116,-25,-24
,965,2018/03/15 01:41:07.95,-2408,10135,-12644,-44,76,-45,74,-120,-119,-16,-14
,966,2018/03/15 01:41:07.97,-2371,10129,-12667,-38,80,-38,86,-118,-124,-21,-24
,967,2018/03/15 01:41:07.99,-2406,10106,-12529,-36,92,-43,85,-128,-128,-28,-21
,968,2018/03/15 01:41:08.01,-2455,10118,-12547,-40,85,-38,84,-125,-122,-22,-23
,969,2018/03/15 01:41:08.03,-2356,10100,-12501,-43,78,-42,85,-121,-127,-17,-21
,970,2018/03/15 01:41:08.05,-2389,10107,-12536,-39,87,-34,91,-126,-125,-24,-28
,971,2018/03/15 01:41:08.07,-2373,10231,-12601,-35,88,-34,90,-123,-124,-26,-28
,972,2018/03/15 01:41:08.09,-2359,10128,-12720,-32,97,-34,94,-129,-128,-32,-30
,973,2018/03/15 01:41:08.11,-2347,10120,-12672,-32,92,-30,92,-124,-122,-30,-31
,974,2018/03/15 01:41:08.13,-2381,10193,-12611,-34,91,-33,94,-125,-127,-28,-30
,975,2018/03/15 01:41:08.15,-2391,10153,-12559,-32,90,-34,92,-122,-126,-29,-29
,976,2018/03/15 01:41:08.17,-2416,10188,-12591,-38,94,-39,90,-132,-129,-28,-25
,977,2018/03/15 01:41:08.19,-2454,10117,-12605,-34,90,-38,81,-124,-119,-28,-21
,978,2018/03/15 01:41:08.21,-2456,10144,-12557,-40,81,-38,87,-121,-125,-20,-24
,979,2018/03/15 01:41:08.23,-2375,10138,-12579,-38,85,-32,93,-123,-125,-23,-30
,980,2018/03/15 01:41:08.25,-2417,10198,-12559,-36,90,-39,88,-126,-127,-27,-24
,981,2018/03/15 01:41:08.27,-2420,10164,-12593,-40,87,-37,89,-127,-126,-23,-26
,982,2018/03/15 01:41:08.29,-2362,10174,-12580,-41,92,-44,87,-133,-131,-25,-21
,983,2018/03/15 01:41:08.31,-2352,10124,-12637,-56,71,-43,84,-127,-127,-7,-20
,984,2018/03/15 01:41:08.33,-2384,10041,-12478,-43,82,-40,93,-125,-133,-19,-26
,985,2018/03/15 01:41:08.35,-2347,10136,-12540,-38,89,-39,88,-127,-127,-25,-24
,986,2018/03/15 01:41:08.37,-2451,10110,-12690,-40,88,-47,82,-128,-129,-24,-17
,987,2018/03/15 01:41:08.39,-2497,10204,-12645,-48,84,-48,84,-132,-132,-18,-18
,988,2018/03/15 01:41:08.41,-2507,10173,-12625,-50,78,-46,80,-128,-126,-14,-17
,989,2018/03/15 01:41:08.43,-2571,10058,-12652,-44,79,-40,84,-123,-124,-17,-22
,990,2018/03/15 01:41:08.45,-2504,10169,-12457,-43,81,-47,79,-124,-126,-19,-16
,991,2018/03/15 01:41:08.47,-2550,9952,-12606,-43,87,-42,83,-130,-125,-22,-20
,992,2018/03/15 01:41:08.49,-2427,10145,-12698,-39,82,-37,81,-121,-118,-21,-22
,993,2018/03/15 01:41:08.51,-2422,10245,-12654,-38,82,-38,86,-120,-124,-22,-24
,994,2018/03/15 01:41:08.53,-2313,10339,-12613,-40,82,-34,87,-122,-121,-21,-26
,995,2018/03/15 01:41:08.55,-2347,10353,-12586,-32,89,-35,86,-121,-121,-28,-25
,996,2018/03/15 01:41:08.57,-2405,10203,-12623,-34,89,-36,84,-123,-120,-27,-24
,997,2018/03/15 01:41:08.59,-2392,10022,-12587,-32,89,-29,94,-121,-123,-28,-32
,998,2018/03/15 01:41:08.61,-2401,10040,-12555,-31,91,-35,89,-122,-124,-30,-27
,999,2018/03/15 01:41:08.63,-2398,10015,-12645,-41,81,-39,84,-122,-123,-20,-22
,1000,2018/03/15 01:41:08.65,-2421,10013,-12621,-37,85,-38,83,-122,-121,-24,-22
,1001,2018/03/15 01:41:08.67,-2416,10101,-12488,-34,89,-38,85,-123,-123,-27,-23
,1002,2018/03/15 01:41:08.69,-2388,10148,-12592,-32,89,-42,83,-121,-125,-28,-20
,1003,2018/03/15 01:41:08.71,-2383,10201,-12642,-43,82,-48,75,-125,-123,-19,-13
,1004,2018/03/15 01:41:08.73,-2314,10159,-12650,-42,81,-46,78,-123,-124,-19,-16
,1005,2018/03/15 01:41:08.75,-2376,10184,-12738,-50,82,-49,82,-132,-131,-16,-16
,1006,2018/03/15 01:41:08.77,-2357,10113,-12661,-45,85,-48,78,-130,-126,-20,-15
,1007,2018/03/15 01:41:08.79,-2413,10114,-12677,-44,81,-43,84,-125,-127,-18,-20
,1008,2018/03/15 01:41:08.81,-2443,10171,-12620,-47,80,-45,83,-127,-128,-16,-19
,1009,2018/03/15 01:41:08.83,-2491,10152,-12569,-44,79,-48,71,-123,-119,-17,-11
,1010,2018/03/15 01:41:08.85,-2428,10156,-12621,-43,82,-49,75,-125,-124,-19,-13
,1011,2018/03/15 01:41:08.87,-2426,10114,-12557,-52,78,-55,74,-130,-129,-13,-9
,1012,2018/03/15 01:41:08.89,-2448,10071,-12640,-52,75,-53,75,-127,-128,-11,-11
,1013,2018/03/15 01:41:08.91,-2450,10043,-12565,-54,72,-45,79,-126,-124,-9,-17
,1014,2018/03/15 01:41:08.93,-2442,10073,-12568,-44,78,-45,76,-122,-121,-17,-15
,1015,2018/03/15 01:41:08.95,-2441,10133,-12626,-43,76,-44,73,-119,-117,-16,-14
,1016,2018/03/15 01:41:08.97,-2458,10143,-12693,-44,78,-47,78,-122,-125,-17,-15
,1017,2018/03/15 01:41:08.99,-2381,10138,-12648,-51,77,-44,85,-128,-129,-13,-20
,1018,2018/03/15 01:41:09.01,-2497,10187,-12589,-48,81,-46,82,-129,-128,-16,-18
,1019,2018/03/15 01:41:09.03,-2422,10155,-12602,-44,80,-47,78,-124,-125,-18,-15
,1020,2018/03/15 01:41:09.05,-2435,10156,-12653,-44,85,-41,85,-129,-126,-20,-22
,1021,2018/03/15 01:41:09.07,-2352,10041,-12719,-39,86,-45,78,-125,-123,-23,-16
,1022,2018/03/15 01:41:09.09,-2452,10078,-12493,-52,72,-39,88,-124,-127,-10,-24
,1023,2018/03/15 01:41:09.11,-2466,10091,-12532,-45,81,-42,84,-126,-126,-18,-21
,1024,2018/03/15 01:41:09.13,-2440,10072,-12657,-52,74,-44,83,-126,-127,-11,-19
,1025,2018/03/15 01:41:09.15,-2417,10124,-12708,-40,86,-48,78,-126,-126,-23,-15
,1026,2018/03/15 01:41:09.17,-2362,10165,-12649,-46,81,-47,81,-127,-128,-17,-17
,1027,2018/03/15 01:41:09.19,-2393,10178,-12641,-50,80,-39,90,-130,-129,-15,-25
,1028,2018/03/15 01:41:09.21,-2393,10212,-12600,-42,83,-39,88,-125,-127,-20,-24
,1029,2018/03/15 01:41:09.23,-2487,10180,-12615,-34,91,-38,88,-125,-126,-28,-25
,1030,2018/03/15 01:41:09.25,-2407,10115,-12662,-41,92,-49,86,-133,-135,-25,-18
,1031,2018/03/15 01:41:09.27,-2345,10036,-12663,-49,84,-46,85,-133,-131,-17,-19
,1032,2018/03/15 01:41:09.29,-2406,10010,-12681,-56,74,-58,72,-130,-130,-9,-7
,1033,2018/03/15 01:41:09.31,-2352,10053,-12670,-66,58,-77,42,-124,-119,4,17
,1034,2018/03/15 01:41:09.33,-2354,9990,-12601,-94,25,-116,3,-119,-119,34,56
,1035,2018/03/15 01:41:09.35,-2505,10108,-12584,-126,-7,-130,-12,-119,-118,66,71
,1036,2018/03/15 01:41:09.37,-2379,10124,-12571,-123,-3,-108,14,-120,-122,63,47
,1037,2018/03/15 01:41:09.39,-2453,10099,-12647,-96,29,-78,53,-125,-131,33,12
,1038,2018/03/15 01:41:09.41,-2411,10188,-12665,-66,66,-55,77,-132,-132,0,-11
,1039,2018/03/15 01:41:09.43,-2410,10145,-12659,-40,91,-30,97,-131,-127,-25,-33
,1040,2018/03/15 01:41:09.45,-2349,10178,-12636,-17,105,-16,108,-122,-124,-44,-46
,1041,2018/03/15 01:41:09.47,-2377,10148,-12680,-15,111,-13,118,-126,-131,-48,-52
,1042,2018/03/15 01:41:09.49,-2386,10065,-12610,-14,116,-8,122,-130,-130,-51,-57
,1043,2018/03/15 01:41:09.51,-2379,9987,-12601,4,133,-6,121,-129,-127,-68,-57
,1044,2018/03/15 01:41:09.53,-2424,10039,-12595,-9,120,-24,102,-129,-126,-55,-39
,1045,2018/03/15 01:41:09.55,-2353,10113,-12643,-15,118,-12,121,-133,-133,-51,-54
,1046,2018/03/15 01:41:09.57,-2384,10083,-12646,-11,122,-16,120,-133,-136,-55,-52
,1047,2018/03/15 01:41:09.59,-2335,10080,-12656,-28,108,-27,105,-136,-132,-40,-39
,1048,2018/03/15 01:41:09.61,-2416,10089,-12642,-24,103,-23,100,-127,-123,-39,-38
,1049,2018/03/15 01:41:09.63,-2412,10072,-12640,-24,103,-34,97,-127,-131,-39,-31
,1050,2018/03/15 01:41:09.65,-2438,10017,-12672,-36,99,-36,97,-135,-133,-31,-30
,1051,2018/03/15 01:41:09.67,-2467,10074,-12607,-35,96,-32,99,-131,-131,-30,-33
,1052,2018/03/15 01:41:09.69,-2408,10081,-12680,-33,95,-34,96,-128,-130,-31,-31
,1053,2018/03/15 01:41:09.71,-2420,10141,-12714,-30,100,-30,96,-130,-126,-35,-33
,1054,2018/03/15 01:41:09.73,-2398,10099,-12647,-27,100,-31,99,-127,-130,-36,-34
,1055,2018/03/15 01:41:09.75,-2425,10119,-12650,-29,103,-27,103,-132,-130,-37,-38
,1056,2018/03/15 01:41:09.77,-2477,10069,-12501,-31,100,-31,105,-131,-136,-34,-37
,1057,2018/03/15 01:41:09.79,-2458,10108,-12510,-38,100,-35,102,-138,-137,-31,-33
,1058,2018/03/15 01:41:09.81,-2442,10167,-12638,-34,100,-39,93,-134,-132,-33,-27
,1059,2018/03/15 01:41:09.83,-2455,10173,-12696,-35,98,-34,96,-133,-130,-31,-31
,1060,2018/03/15 01:41:09.85,-2440,10244,-12655,-32,100,-32,103,-132,-135,-34,-35
,1061,2018/03/15 01:41:09.87,-2395,10140,-12609,-37,98,-32,100,-135,-132,-30,-34
,1062,2018/03/15 01:41:09.89,-2388,10225,-12622,-32,94,-34,91,-126,-125,-31,-28
,1063,2018/03/15 01:41:09.91,-2460,10118,-12692,-38,90,-36,97,-128,-133,-26,-30
,1064,2018/03/15 01:41:09.93,-2461,10228,-12608,-43,93,-42,91,-136,-133,-25,-24
,1065,2018/03/15 01:41:09.95,-2488,10146,-12613,-50,77,-43,90,-127,-133,-13,-23
,1066,2018/03/15 01:41:09.97,-2503,10022,-12628,-47,82,-51,77,-129,-128,-17,-13
,1067,2018/03/15 01:41:09.99,-2545,10012,-12592,-42,81,-40,82,-123,-122,-19,-21
,1068,2018/03/15 01:41:10.01,-2466,10029,-12609,-42,84,-48,80,-126,-128,-21,-16
,1069,2018/03/15 01:41:10.03,-2479,10006,-12578,-43,89,-40,89,-132,-129,-23,-24
,1070,2018/03/15 01:41:10.05,-2414,10005,-12663,-36,88,-34,92,-124,-126,-26,-29
,1071,2018/03/15 01:41:10.07,-2376,10036,-12644,-39,87,-37,92,-126,-129,-24,-27
,1072,2018/03/15 01:41:10.09,-2452,10160,-12650,-39,92,-42,91,-131,-133,-26,-24
,1073,2018/03/15 01:41:10.11,-2428,10051,-12657,-41,92,-42,87,-133,-129,-25,-22
,1074,2018/03/15 01:41:10.13,-2413,10047,-12628,-42,89,-43,89,-131,-132,-23,-23
,1075,2018/03/15 01:41:10.15,-2450,10100,-12607,-41,88,-38,95,-129,-133,-23,-28
,1076,2018/03/15 01:41:10.17,-2448,10161,-12718,-41,92,-38,96,-133,-134,-25,-29
,1077,2018/03/15 01:41:10.19,-2493,10042,-12654,-34,101,-34,101,-135,-135,-33,-33
,1078,2018/03/15 01:41:10.21,-2469,10091,-12669,-24,107,-24,106,-131,-130,-41,-41
,1079,2018/03/15 01:41:10.23,-2412,10165,-12644,-22,108,-21,105,-130,-126,-43,-42
,1080,2018/03/15 01:41:10.25,-2477,10152,-12654,-22,100,-26,100,-122,-126,-39,-37
,1081,2018/03/15 01:41:10.27,-2442,10107,-12649,-31,98,-31,100,-129,-131,-33,-34
,1082,2018/03/15 01:41:10.29,-2423,10148,-12662,-32,94,-36,86,-126,-122,-31,-25
,1083,2018/03/15 01:41:10.31,-2484,10033,-12599,-33,91,-34,89,-124,-123,-29,-27
