// Data mode  : Full
// Transmission speed  : 50Hz
// Accelerometer sensor's range  : 2g
// Gyroscope sensor's range  : 250dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,EOG_L,EOG_R,EOG_H,EOG_V
,2246,2018/03/15 00:38:13.33,370,2863,-16227,-6,29,-120,-56,82,-138,-13
,2247,2018/03/15 00:38:13.35,260,2800,-16200,6,26,-183,-58,81,-139,-11
,2248,2018/03/15 00:38:13.37,251,2741,-16152,15,12,-170,-45,90,-135,-22
,2249,2018/03/15 00:38:13.39,307,2674,-16158,32,-16,-108,-43,97,-140,-27
,2250,2018/03/15 00:38:13.41,213,2697,-16182,3,-46,-22,-49,98,-147,-24
,2251,2018/03/15 00:38:13.43,253,2767,-16163,5,-59,38,-46,100,-146,-27
,2252,2018/03/15 00:38:13.45,304,2757,-16194,-2,-44,63,-34,110,-144,-38
,2253,2018/03/15 00:38:13.47,268,2846,-16139,28,-59,48,-35,113,-148,-39
,2254,2018/03/15 00:38:13.49,231,2832,-16228,55,-42,7,-39,107,-146,-34
,2255,2018/03/15 00:38:13.51,304,2756,-16145,97,-19,-41,-24,122,-146,-49
,2256,2018/03/15 00:38:13.53,259,2769,-16171,87,7,-58,-37,115,-152,-39
,2257,2018/03/15 00:38:13.55,260,2745,-16142,97,46,-50,-42,109,-151,-33
,2258,2018/03/15 00:38:13.57,265,2737,-16167,73,47,-44,-40,117,-157,-38
,2259,2018/03/15 00:38:13.59,203,2752,-16176,37,27,-35,-21,135,-156,-57
,2260,2018/03/15 00:38:13.61,239,2801,-16184,22,6,-32,-45,113,-158,-34
,2261,2018/03/15 00:38:13.63,309,2812,-16166,21,-8,-37,-48,108,-156,-30
,2262,2018/03/15 00:38:13.65,201,2802,-16147,27,-16,-50,-46,105,-151,-29
,2263,2018/03/15 00:38:13.67,264,2803,-16153,53,11,-50,-50,101,-151,-25
,2264,2018/03/15 00:38:13.69,254,2788,-16157,37,39,-37,-55,104,-159,-24
,2265,2018/03/15 00:38:13.71,295,2863,-16178,13,44,-39,-43,115,-158,-36
,2266,2018/03/15 00:38:13.73,249,2833,-16194,16,28,-42,-38,110,-148,-36
,2267,2018/03/15 00:38:13.75,363,2815,-16222,5,17,-63,-39,110,-149,-35
,2268,2018/03/15 00:38:13.77,279,2807,-16136,29,-11,-45,-46,112,-158,-33
,2269,2018/03/15 00:38:13.79,284,2905,-16182,61,-18,-67,-35,118,-153,-41
,2270,2018/03/15 00:38:13.81,268,2788,-16166,98,-54,-50,-34,118,-152,-42
,2271,2018/03/15 00:38:13.83,356,2821,-16132,105,-64,-25,-38,115,-153,-38
,2272,2018/03/15 00:38:13.85,178,2786,-16127,134,-72,-15,-39,118,-157,-39
,2273,2018/03/15 00:38:13.87,232,2792,-16125,150,-83,8,-38,109,-147,-35
,2274,2018/03/15 00:38:13.89,136,2759,-16141,141,-81,22,-34,114,-148,-40
,2275,2018/03/15 00:38:13.91,284,2806,-16204,119,-64,20,-37,113,-150,-38
,2276,2018/03/15 00:38:13.93,232,2725,-16260,163,-67,9,-39,107,-146,-34
,2277,2018/03/15 00:38:13.95,188,2648,-16190,246,-77,13,-46,108,-154,-31
,2278,2018/03/15 00:38:13.97,223,2692,-16079,306,0,41,-39,112,-151,-36
,2279,2018/03/15 00:38:13.99,212,2711,-16078,222,108,15,-32,115,-147,-41
,2280,2018/03/15 00:38:14.01,223,2775,-16193,118,134,-23,-38,112,-150,-37
,2281,2018/03/15 00:38:14.03,274,2751,-16215,22,71,-88,-39,104,-143,-32
,2282,2018/03/15 00:38:14.05,243,2769,-16227,40,-22,-143,-34,116,-150,-41
,2283,2018/03/15 00:38:14.07,355,2715,-16125,66,1,-148,-40,108,-148,-34
,2284,2018/03/15 00:38:14.09,189,2646,-16173,105,-17,-110,-42,116,-158,-37
,2285,2018/03/15 00:38:14.11,267,2573,-16186,81,-10,-44,-40,115,-155,-37
,2286,2018/03/15 00:38:14.13,201,2659,-16225,69,-55,27,-40,120,-160,-40
,2287,2018/03/15 00:38:14.15,191,2687,-16174,40,-75,63,-36,123,-159,-43
,2288,2018/03/15 00:38:14.17,278,2709,-16200,37,-49,37,-38,120,-158,-41
,2289,2018/03/15 00:38:14.19,277,2711,-16219,44,-33,4,-36,117,-153,-40
,2290,2018/03/15 00:38:14.21,272,2700,-16162,50,-30,-39,-42,113,-155,-35
,2291,2018/03/15 00:38:14.23,256,2728,-16206,68,42,-69,-36,114,-150,-39
,2292,2018/03/15 00:38:14.25,250,2709,-16155,74,41,-119,-37,113,-150,-38
,2293,2018/03/15 00:38:14.27,250,2689,-16188,45,35,-118,-52,102,-154,-25
,2294,2018/03/15 00:38:14.29,305,2687,-16127,17,20,-92,-46,105,-151,-29
,2295,2018/03/15 00:38:14.31,237,2634,-16199,-16,-4,-70,-31,112,-143,-40
,2296,2018/03/15 00:38:14.33,220,2691,-16194,20,-1,-51,-28,120,-148,-46
,2297,2018/03/15 00:38:14.35,227,2702,-16133,29,9,-32,-40,108,-148,-34
,2298,2018/03/15 00:38:14.37,223,2707,-16133,43,17,-40,-40,116,-156,-38
,2299,2018/03/15 00:38:14.39,190,2734,-16167,46,37,-37,-42,120,-162,-39
,2300,2018/03/15 00:38:14.41,219,2747,-16151,56,41,-44,-32,128,-160,-48
,2301,2018/03/15 00:38:14.43,175,2741,-16188,34,29,-69,-36,118,-154,-41
,2302,2018/03/15 00:38:14.45,250,2701,-16193,31,43,-79,-48,108,-156,-30
,2303,2018/03/15 00:38:14.47,213,2729,-16229,46,42,-76,-62,89,-151,-13
,2304,2018/03/15 00:38:14.49,330,2665,-16200,77,32,-71,-73,69,-142,2
,2305,2018/03/15 00:38:14.51,290,2619,-16163,130,40,-55,-106,19,-125,43
,2306,2018/03/15 00:38:14.53,298,2708,-16260,149,-6,-18,-124,6,-130,59
,2307,2018/03/15 00:38:14.55,309,2615,-16240,147,-18,17,-96,47,-143,24
,2308,2018/03/15 00:38:14.57,287,2633,-16154,124,-34,44,-46,103,-149,-28
,2309,2018/03/15 00:38:14.59,257,2695,-16214,57,-36,64,-26,126,-152,-50
,2310,2018/03/15 00:38:14.61,296,2663,-16243,87,-61,87,-13,138,-151,-62
,2311,2018/03/15 00:38:14.63,258,2592,-16234,156,-85,82,-3,151,-154,-74
,2312,2018/03/15 00:38:14.65,241,2688,-16051,232,-77,83,-14,150,-164,-68
,2313,2018/03/15 00:38:14.67,185,2696,-16076,128,50,31,-12,146,-158,-67
,2314,2018/03/15 00:38:14.69,296,2727,-16133,42,88,-35,-8,146,-154,-69
,2315,2018/03/15 00:38:14.71,221,2687,-16248,-52,79,-107,-10,146,-156,-68
,2316,2018/03/15 00:38:14.73,240,2725,-16229,-19,-7,-126,-18,133,-151,-57
,2317,2018/03/15 00:38:14.75,271,2648,-16234,-4,5,-128,-25,130,-155,-52
,2318,2018/03/15 00:38:14.77,259,2608,-16133,45,0,-59,-25,132,-157,-53
,2319,2018/03/15 00:38:14.79,304,2638,-16166,66,-1,-18,-30,128,-158,-49
,2320,2018/03/15 00:38:14.81,166,2692,-16227,56,-37,57,-26,129,-155,-51
,2321,2018/03/15 00:38:14.83,186,2684,-16200,40,-31,49,-27,127,-154,-50
,2322,2018/03/15 00:38:14.85,246,2713,-16269,27,-38,25,-27,117,-144,-45
,2323,2018/03/15 00:38:14.87,259,2710,-16198,87,-49,2,-32,122,-154,-45
,2324,2018/03/15 00:38:14.89,217,2587,-16221,97,-29,-30,-38,115,-153,-38
,2325,2018/03/15 00:38:14.91,121,2636,-16160,91,-10,-50,-35,109,-144,-37
,2326,2018/03/15 00:38:14.93,235,2617,-16188,62,46,-66,-32,116,-148,-42
,2327,2018/03/15 00:38:14.95,307,2613,-16192,59,50,-69,-38,106,-144,-34
,2328,2018/03/15 00:38:14.97,248,2628,-16205,26,39,-69,-51,91,-142,-20
,2329,2018/03/15 00:38:14.99,278,2616,-16212,16,3,-65,-48,98,-146,-25
,2330,2018/03/15 00:38:15.01,267,2662,-16201,0,-50,-77,-46,98,-144,-26
,2331,2018/03/15 00:38:15.03,187,2625,-16197,12,-42,-68,-52,98,-150,-23
,2332,2018/03/15 00:38:15.05,238,2622,-16192,30,-19,-77,-44,95,-139,-25
,2333,2018/03/15 00:38:15.07,292,2656,-16181,41,15,-45,-36,103,-139,-33
,2334,2018/03/15 00:38:15.09,273,2672,-16206,29,-12,-43,-27,107,-134,-40
,2335,2018/03/15 00:38:15.11,272,2638,-16210,-24,-4,-43,-36,101,-137,-32
,2336,2018/03/15 00:38:15.13,272,2693,-16177,-61,-14,-44,-38,98,-136,-30
,2337,2018/03/15 00:38:15.15,194,2727,-16213,-22,11,-63,-40,101,-141,-30
,2338,2018/03/15 00:38:15.17,250,2669,-16197,22,-19,-81,-45,99,-144,-27
,2339,2018/03/15 00:38:15.19,239,2721,-16215,40,-31,-80,-44,93,-137,-24
,2340,2018/03/15 00:38:15.21,253,2683,-16196,50,-59,-64,-40,102,-142,-31
,2341,2018/03/15 00:38:15.23,241,2630,-16178,65,-90,-45,-30,109,-139,-39
,2342,2018/03/15 00:38:15.25,311,2658,-16235,51,-95,11,-47,90,-137,-21
,2343,2018/03/15 00:38:15.27,145,2655,-16207,53,-100,57,-42,96,-138,-27
,2344,2018/03/15 00:38:15.29,100,2661,-16171,70,-129,90,-52,79,-131,-13
,2345,2018/03/15 00:38:15.31,149,2610,-16234,140,-162,111,-49,87,-136,-19
,2346,2018/03/15 00:38:15.33,149,2664,-16048,210,-153,129,-40,91,-131,-25
,2347,2018/03/15 00:38:15.35,170,2668,-16095,149,9,65,-40,96,-136,-28
,2348,2018/03/15 00:38:15.37,193,2719,-16173,79,106,-11,-32,108,-140,-38
,2349,2018/03/15 00:38:15.39,221,2691,-16256,12,91,-109,-27,120,-147,-46
,2350,2018/03/15 00:38:15.41,182,2665,-16163,25,-3,-151,-18,124,-142,-53
,2351,2018/03/15 00:38:15.43,167,2638,-16214,16,2,-179,-33,105,-138,-36
,2352,2018/03/15 00:38:15.45,233,2561,-16156,6,2,-148,-41,104,-145,-31
,2353,2018/03/15 00:38:15.47,178,2550,-16181,37,-5,-71,-41,101,-142,-30
,2354,2018/03/15 00:38:15.49,171,2553,-16201,56,-21,21,-43,97,-140,-27
,2355,2018/03/15 00:38:15.51,151,2595,-16196,52,-38,80,-42,105,-147,-31
,2356,2018/03/15 00:38:15.53,166,2690,-16205,60,-28,82,-34,104,-138,-35
,2357,2018/03/15 00:38:15.55,235,2652,-16200,72,-35,29,-29,108,-137,-39
,2358,2018/03/15 00:38:15.57,194,2630,-16184,74,-21,3,-27,110,-137,-41
,2359,2018/03/15 00:38:15.59,231,2612,-16165,140,10,-44,-18,117,-135,-49
,2360,2018/03/15 00:38:15.61,150,2608,-16203,127,63,-60,-44,102,-146,-29
,2361,2018/03/15 00:38:15.63,225,2593,-16225,98,77,-66,-45,98,-143,-26
,2362,2018/03/15 00:38:15.65,182,2591,-16237,56,99,-91,-46,100,-146,-27
,2363,2018/03/15 00:38:15.67,228,2598,-16214,22,74,-96,-36,110,-146,-37
,2364,2018/03/15 00:38:15.69,150,2541,-16145,-14,58,-115,-41,104,-145,-31
,2365,2018/03/15 00:38:15.71,161,2569,-16199,-47,29,-109,-33,105,-138,-36
,2366,2018/03/15 00:38:15.73,196,2592,-16152,-44,-1,-90,-47,94,-141,-23
,2367,2018/03/15 00:38:15.75,203,2609,-16153,-33,12,-53,-44,100,-144,-28
,2368,2018/03/15 00:38:15.77,215,2661,-16200,-15,12,-31,-37,107,-144,-35
,2369,2018/03/15 00:38:15.79,200,2654,-16219,-27,10,-27,-32,103,-135,-35
,2370,2018/03/15 00:38:15.81,281,2727,-16185,-28,20,-34,-31,107,-138,-38
,2371,2018/03/15 00:38:15.83,283,2762,-16208,-50,36,-68,-28,115,-143,-43
,2372,2018/03/15 00:38:15.85,202,2767,-16189,-22,26,-116,-25,114,-139,-44
,2373,2018/03/15 00:38:15.87,219,2689,-16142,-3,22,-116,-31,108,-139,-38
,2374,2018/03/15 00:38:15.89,268,2684,-16224,35,-1,-109,-32,108,-140,-38
,2375,2018/03/15 00:38:15.91,234,2628,-16207,81,-37,-72,-28,109,-137,-40
,2376,2018/03/15 00:38:15.93,238,2611,-16277,109,-47,-23,-36,97,-133,-30
,2377,2018/03/15 00:38:15.95,176,2648,-16256,78,-79,18,-46,90,-136,-22
,2378,2018/03/15 00:38:15.97,173,2570,-16232,93,-116,62,-62,74,-136,-6
,2379,2018/03/15 00:38:15.99,189,2579,-16125,161,-161,103,-80,42,-122,19
,2380,2018/03/15 00:38:16.01,169,2637,-16073,153,-1,72,-102,10,-112,46
,2381,2018/03/15 00:38:16.03,200,2676,-16163,98,119,-14,-111,7,-118,52
,2382,2018/03/15 00:38:16.05,142,2679,-16216,48,122,-95,-75,55,-130,10
,2383,2018/03/15 00:38:16.07,252,2687,-16225,50,34,-167,-41,98,-139,-28
,2384,2018/03/15 00:38:16.09,284,2608,-16197,57,-1,-203,-21,116,-137,-47
,2385,2018/03/15 00:38:16.11,200,2572,-16204,39,15,-187,-21,117,-138,-48
,2386,2018/03/15 00:38:16.13,111,2516,-16247,32,0,-101,-5,139,-144,-67
,2387,2018/03/15 00:38:16.15,114,2502,-16216,49,-29,11,-6,136,-142,-65
,2388,2018/03/15 00:38:16.17,187,2558,-16179,49,-104,74,-14,128,-142,-57
,2389,2018/03/15 00:38:16.19,187,2667,-16186,6,-80,62,-12,132,-144,-60
,2390,2018/03/15 00:38:16.21,212,2628,-16203,-16,-75,26,-6,137,-143,-65
,2391,2018/03/15 00:38:16.23,217,2664,-16210,12,-75,-15,-15,129,-144,-57
,2392,2018/03/15 00:38:16.25,144,2642,-16268,41,-32,-59,-20,118,-138,-49
,2393,2018/03/15 00:38:16.27,145,2654,-16183,79,5,-84,-23,120,-143,-48
,2394,2018/03/15 00:38:16.29,134,2574,-16203,81,37,-79,-26,115,-141,-44
,2395,2018/03/15 00:38:16.31,162,2588,-16222,68,49,-59,-36,101,-137,-32
,2396,2018/03/15 00:38:16.33,152,2597,-16215,56,45,-61,-37,111,-148,-37
,2397,2018/03/15 00:38:16.35,193,2595,-16217,43,33,-65,-37,107,-144,-35
,2398,2018/03/15 00:38:16.37,247,2673,-16175,10,4,-79,-41,94,-135,-26
,2399,2018/03/15 00:38:16.39,189,2609,-16175,-4,-6,-92,-45,96,-141,-25
,2400,2018/03/15 00:38:16.41,229,2616,-16191,-14,-16,-89,-48,96,-144,-24
,2401,2018/03/15 00:38:16.43,184,2643,-16142,33,3,-52,-37,99,-136,-31
,2402,2018/03/15 00:38:16.45,189,2614,-16206,9,-1,-51,-35,93,-128,-29
,2403,2018/03/15 00:38:16.47,172,2655,-16168,5,-11,-25,-40,95,-135,-27
,2404,2018/03/15 00:38:16.49,85,2662,-16151,-28,-9,-39,-43,93,-136,-25
,2405,2018/03/15 00:38:16.51,186,2684,-16197,-28,-16,-28,-40,103,-143,-31
,2406,2018/03/15 00:38:16.53,192,2727,-16166,-4,-28,-58,-38,96,-134,-29
,2407,2018/03/15 00:38:16.55,182,2694,-16072,40,51,-81,-36,97,-133,-30
,2408,2018/03/15 00:38:16.57,203,2702,-16172,77,63,-100,-42,90,-132,-24
,2409,2018/03/15 00:38:16.59,249,2672,-16278,149,-28,-114,-40,94,-134,-27
,2410,2018/03/15 00:38:16.61,174,2566,-16244,130,-96,-89,-42,99,-141,-28
,2411,2018/03/15 00:38:16.63,115,2549,-16280,115,-186,-36,-49,96,-145,-23
,2412,2018/03/15 00:38:16.65,97,2483,-16173,115,-185,89,-44,102,-146,-29
,2413,2018/03/15 00:38:16.67,76,2556,-16145,133,-142,184,-40,101,-141,-30
,2414,2018/03/15 00:38:16.69,57,2619,-16159,104,-53,216,-40,103,-143,-31
,2415,2018/03/15 00:38:16.71,145,2688,-16144,114,42,143,-40,97,-137,-28
,2416,2018/03/15 00:38:16.73,130,2698,-16112,96,91,-27,-46,89,-135,-21
,2417,2018/03/15 00:38:16.75,188,2723,-16190,90,130,-220,-38,92,-130,-27
,2418,2018/03/15 00:38:16.77,193,2559,-16295,61,110,-323,-33,97,-130,-32
,2419,2018/03/15 00:38:16.79,181,2496,-16269,68,54,-326,-42,99,-141,-28
,2420,2018/03/15 00:38:16.81,201,2385,-16257,47,22,-224,-36,100,-136,-32
,2421,2018/03/15 00:38:16.83,175,2402,-16177,0,39,-50,-40,96,-136,-28
,2422,2018/03/15 00:38:16.85,160,2492,-16198,-66,31,73,-42,101,-143,-29
,2423,2018/03/15 00:38:16.87,226,2601,-16247,-45,32,100,-32,117,-149,-42
,2424,2018/03/15 00:38:16.89,281,2721,-16237,-10,17,54,-42,101,-143,-29
,2425,2018/03/15 00:38:16.91,226,2746,-16177,52,-29,-34,-30,102,-132,-36
,2426,2018/03/15 00:38:16.93,218,2626,-16189,45,-30,-101,-38,95,-133,-28
,2427,2018/03/15 00:38:16.95,164,2542,-16231,4,-61,-132,-33,101,-134,-34
,2428,2018/03/15 00:38:16.97,59,2510,-16181,-13,-81,-85,-43,93,-136,-25
,2429,2018/03/15 00:38:16.99,77,2551,-16160,-16,-67,-24,-42,96,-138,-27
,2430,2018/03/15 00:38:17.01,106,2584,-16126,13,-31,50,-49,90,-139,-20
,2431,2018/03/15 00:38:17.03,113,2657,-16159,39,10,76,-46,95,-141,-24
,2432,2018/03/15 00:38:17.05,181,2736,-16264,78,37,9,-49,94,-143,-22
,2433,2018/03/15 00:38:17.07,129,2706,-16214,76,29,-68,-51,89,-140,-19
,2434,2018/03/15 00:38:17.09,152,2624,-16160,87,53,-165,-48,88,-136,-20
,2435,2018/03/15 00:38:17.11,125,2562,-16190,82,56,-179,-48,88,-136,-20
,2436,2018/03/15 00:38:17.13,180,2551,-16216,72,57,-157,-38,98,-136,-30
,2437,2018/03/15 00:38:17.15,118,2479,-16216,99,39,-89,-29,110,-139,-40
,2438,2018/03/15 00:38:17.17,183,2515,-16192,92,31,-16,-36,105,-141,-34
,2439,2018/03/15 00:38:17.19,164,2553,-16175,62,19,14,-38,97,-135,-29
,2440,2018/03/15 00:38:17.21,82,2596,-16178,37,-8,47,-35,104,-139,-34
,2441,2018/03/15 00:38:17.23,156,2598,-16185,55,-13,-11,-33,105,-138,-36
,2442,2018/03/15 00:38:17.25,203,2610,-16190,77,-26,-55,-39,100,-139,-30
,2443,2018/03/15 00:38:17.27,148,2579,-16197,61,1,-99,-47,94,-141,-23
,2444,2018/03/15 00:38:17.29,232,2531,-16147,64,-12,-80,-66,74,-140,-4
,2445,2018/03/15 00:38:17.31,103,2564,-16209,37,-25,-86,-94,43,-137,25
,2446,2018/03/15 00:38:17.33,218,2577,-16198,-10,-13,-56,-147,-28,-119,87
,2447,2018/03/15 00:38:17.35,140,2575,-16223,1,-18,-33,-306,-197,-109,251
,2448,2018/03/15 00:38:17.37,89,2493,-16310,114,-114,35,-389,-286,-103,337
,2449,2018/03/15 00:38:17.39,76,2529,-16080,167,-80,44,-292,-185,-107,238
,2450,2018/03/15 00:38:17.41,126,2609,-16039,141,71,64,-170,-53,-117,111
,2451,2018/03/15 00:38:17.43,93,2664,-16223,56,118,-35,-102,10,-112,46
,2452,2018/03/15 00:38:17.45,126,2616,-16263,26,110,-96,-85,25,-110,30
,2453,2018/03/15 00:38:17.47,118,2606,-16232,38,10,-155,-82,40,-122,21
,2454,2018/03/15 00:38:17.49,193,2567,-16191,43,16,-171,-78,49,-127,14
,2455,2018/03/15 00:38:17.51,127,2501,-16176,54,30,-166,-63,59,-122,2
,2456,2018/03/15 00:38:17.53,120,2514,-16187,17,22,-103,-44,81,-125,-18
,2457,2018/03/15 00:38:17.55,120,2498,-16188,20,-31,-4,-52,80,-132,-14
,2458,2018/03/15 00:38:17.57,161,2593,-16199,-33,-35,32,-52,80,-132,-14
,2459,2018/03/15 00:38:17.59,126,2596,-16236,-26,-48,42,-50,83,-133,-16
,2460,2018/03/15 00:38:17.61,145,2595,-16137,15,-64,3,-42,93,-135,-25
,2461,2018/03/15 00:38:17.63,125,2546,-16201,36,-25,-26,-42,96,-138,-27
,2462,2018/03/15 00:38:17.65,176,2597,-16233,63,45,-46,-36,100,-136,-32
,2463,2018/03/15 00:38:17.67,173,2587,-16192,64,32,-56,-40,91,-131,-25
,2464,2018/03/15 00:38:17.69,177,2528,-16261,45,46,-64,-42,93,-135,-25
,2465,2018/03/15 00:38:17.71,163,2563,-16225,33,45,-92,-46,94,-140,-24
,2466,2018/03/15 00:38:17.73,211,2560,-16169,13,29,-84,-46,92,-138,-23
,2467,2018/03/15 00:38:17.75,250,2559,-16216,-20,12,-96,-47,98,-145,-25
,2468,2018/03/15 00:38:17.77,92,2553,-16191,-25,-6,-83,-43,104,-147,-30
,2469,2018/03/15 00:38:17.79,178,2574,-16156,-24,-15,-61,-43,99,-142,-28
,2470,2018/03/15 00:38:17.81,169,2619,-16193,-2,5,-10,-46,96,-142,-25
,2471,2018/03/15 00:38:17.83,187,2586,-16198,-3,-6,-26,-45,97,-142,-26
,2472,2018/03/15 00:38:17.85,120,2695,-16207,19,7,-34,-42,96,-138,-27
,2473,2018/03/15 00:38:17.87,137,2635,-16175,35,19,-61,-42,94,-136,-26
,2474,2018/03/15 00:38:17.89,117,2675,-16215,79,27,-67,-30,111,-141,-40
,2475,2018/03/15 00:38:17.91,140,2601,-16213,83,41,-89,-36,108,-144,-36
,2476,2018/03/15 00:38:17.93,186,2595,-16221,93,23,-88,-40,104,-144,-32
,2477,2018/03/15 00:38:17.95,173,2535,-16195,94,-34,-70,-28,112,-140,-42
,2478,2018/03/15 00:38:17.97,141,2580,-16227,122,-41,-23,-30,111,-141,-40
,2479,2018/03/15 00:38:17.99,89,2557,-16227,117,-38,2,-39,99,-138,-30
,2480,2018/03/15 00:38:18.01,112,2566,-16256,107,-43,22,-42,100,-142,-29
,2481,2018/03/15 00:38:18.03,216,2525,-16231,125,-50,16,-42,103,-145,-30
,2482,2018/03/15 00:38:18.05,127,2472,-16268,109,-28,25,-35,111,-146,-38
,2483,2018/03/15 00:38:18.07,69,2494,-16064,168,-13,41,-36,104,-140,-34
,2484,2018/03/15 00:38:18.09,121,2548,-16137,92,119,-5,-32,107,-139,-37
,2485,2018/03/15 00:38:18.11,134,2602,-16161,56,155,-81,-40,101,-141,-30
,2486,2018/03/15 00:38:18.13,197,2601,-16266,5,113,-167,-31,109,-140,-39
,2487,2018/03/15 00:38:18.15,238,2585,-16229,13,46,-198,-36,106,-142,-35
,2488,2018/03/15 00:38:18.17,246,2529,-16195,-4,18,-212,-36,107,-143,-35
,2489,2018/03/15 00:38:18.19,140,2464,-16213,25,25,-148,-36,113,-149,-38
,2490,2018/03/15 00:38:18.21,161,2438,-16213,52,14,-55,-61,90,-151,-14
,2491,2018/03/15 00:38:18.23,154,2485,-16198,48,-49,68,-52,80,-132,-14
,2492,2018/03/15 00:38:18.25,132,2585,-16163,26,-35,84,-112,17,-129,47
,2493,2018/03/15 00:38:18.27,188,2607,-16323,17,-31,64,-472,-365,-107,418
,2494,2018/03/15 00:38:18.29,207,2611,-16256,54,-34,-6,-864,-772,-92,818
,2495,2018/03/15 00:38:18.31,208,2521,-16194,117,1,-82,-1066,-988,-78,1027
,2496,2018/03/15 00:38:18.33,130,2533,-16110,146,22,-103,-1000,-915,-85,957
,2497,2018/03/15 00:38:18.35,170,2486,-16199,113,54,-100,-664,-571,-93,617
,2498,2018/03/15 00:38:18.37,184,2510,-16174,73,57,-82,-392,-289,-103,340
,2499,2018/03/15 00:38:18.39,147,2488,-16224,15,49,-51,-244,-129,-115,186
,2500,2018/03/15 00:38:18.41,200,2530,-16232,13,-5,-44,-174,-78,-96,126
,2501,2018/03/15 00:38:18.43,125,2453,-16211,-13,-24,-26,-88,-4,-84,46
,2502,2018/03/15 00:38:18.45,204,2539,-16192,-13,-35,-27,-5,84,-89,-39
,2503,2018/03/15 00:38:18.47,180,2551,-16220,-15,-22,-26,43,135,-92,-89
,2504,2018/03/15 00:38:18.49,135,2528,-16212,-11,-7,-38,83,181,-98,-132
,2505,2018/03/15 00:38:18.51,180,2585,-16206,-42,-9,-49,53,158,-105,-105
,2506,2018/03/15 00:38:18.53,184,2606,-16208,-57,-11,-62,65,167,-102,-116
,2507,2018/03/15 00:38:18.55,179,2579,-16179,-63,-8,-74,81,181,-100,-131
,2508,2018/03/15 00:38:18.57,134,2624,-16198,-36,-5,-88,82,191,-109,-136
,2509,2018/03/15 00:38:18.59,180,2627,-16191,28,-3,-87,97,211,-114,-154
,2510,2018/03/15 00:38:18.61,122,2572,-16203,50,-35,-72,96,213,-117,-154
,2511,2018/03/15 00:38:18.63,99,2553,-16248,62,-56,-24,94,213,-119,-153
,2512,2018/03/15 00:38:18.65,186,2574,-16198,81,-72,-1,100,216,-116,-158
,2513,2018/03/15 00:38:18.67,71,2515,-16101,90,-86,41,101,221,-120,-161
,2514,2018/03/15 00:38:18.69,95,2548,-16251,49,-76,45,100,228,-128,-164
,2515,2018/03/15 00:38:18.71,101,2531,-16225,63,-92,63,84,219,-135,-151
,2516,2018/03/15 00:38:18.73,22,2507,-16213,131,-95,72,81,216,-135,-148
,2517,2018/03/15 00:38:18.75,91,2514,-16028,133,6,62,69,203,-134,-136
,2518,2018/03/15 00:38:18.77,139,2564,-16135,81,121,-2,64,204,-140,-134
,2519,2018/03/15 00:38:18.79,188,2589,-16244,18,141,-112,69,210,-141,-139
,2520,2018/03/15 00:38:18.81,204,2543,-16216,-28,79,-181,66,204,-138,-135
,2521,2018/03/15 00:38:18.83,171,2594,-16212,-61,26,-231,57,194,-137,-125
,2522,2018/03/15 00:38:18.85,107,2488,-16212,-70,24,-208,50,202,-152,-126
,2523,2018/03/15 00:38:18.87,108,2426,-16262,-28,0,-127,43,195,-152,-119
,2524,2018/03/15 00:38:18.89,200,2466,-16241,-5,-43,-11,44,188,-144,-116
,2525,2018/03/15 00:38:18.91,176,2515,-16227,5,-65,90,41,185,-144,-113
,2526,2018/03/15 00:38:18.93,213,2650,-16187,32,-48,113,44,187,-143,-115
,2527,2018/03/15 00:38:18.95,98,2654,-16271,41,-46,64,39,185,-146,-112
,2528,2018/03/15 00:38:18.97,161,2600,-16247,71,-41,-1,21,158,-137,-89
,2529,2018/03/15 00:38:18.99,119,2587,-16175,115,-25,-65,31,170,-139,-100
,2530,2018/03/15 00:38:19.01,105,2501,-16155,128,25,-83,40,175,-135,-107
,2531,2018/03/15 00:38:19.03,130,2467,-16153,116,81,-86,26,171,-145,-98
,2532,2018/03/15 00:38:19.05,80,2466,-16205,87,81,-75,18,160,-142,-89
,2533,2018/03/15 00:38:19.07,203,2524,-16185,36,73,-60,12,154,-142,-83
,2534,2018/03/15 00:38:19.09,195,2552,-16212,-39,41,-98,8,149,-141,-78
,2535,2018/03/15 00:38:19.11,195,2575,-16233,-59,40,-121,9,150,-141,-79
,2536,2018/03/15 00:38:19.13,121,2560,-16150,-50,10,-134,8,151,-143,-79
,2537,2018/03/15 00:38:19.15,115,2531,-16186,-10,22,-104,5,142,-137,-73
,2538,2018/03/15 00:38:19.17,76,2529,-16221,26,26,-62,-4,130,-134,-63
,2539,2018/03/15 00:38:19.19,141,2542,-16229,46,19,-41,2,140,-138,-71
,2540,2018/03/15 00:38:19.21,158,2637,-16221,47,21,-9,6,144,-138,-75
,2541,2018/03/15 00:38:19.23,163,2611,-16161,31,49,-45,0,136,-136,-68
,2542,2018/03/15 00:38:19.25,194,2605,-16239,41,11,-59,-1,132,-133,-65
,2543,2018/03/15 00:38:19.27,139,2601,-16179,51,7,-91,-5,132,-137,-63
,2544,2018/03/15 00:38:19.29,204,2552,-16219,64,-8,-97,1,134,-133,-67
